id,skill_area,type,difficulty,question_text,image_url,options,correct_answer,explanation,marks
Q0362,data_interpretation,quiz,easy,Sample question 362 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_362.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 362.,4
Q0363,statistics,quiz,easy,Sample question 363 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 363.,4
Q0364,pattern_recognition,visual_sequence,hard,Sample question 364 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_364.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 364.,10
Q0365,critical_thinking,case_study,medium,Sample question 365 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_365.png,,subjective,Sample explanation for question 365.,6
Q0366,pattern_recognition,visual_sequence,easy,Sample question 366 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_366.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 366.,4
Q0367,critical_thinking,case_study,easy,Sample question 367 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_367.png,,subjective,Sample explanation for question 367.,4
Q0368,critical_thinking,case_study,medium,Sample question 368 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_368.png,,subjective,Sample explanation for question 368.,6
Q0369,pattern_recognition,visual_sequence,easy,Sample question 369 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_369.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 369.,4
Q0370,data_interpretation,quiz,medium,Sample question 370 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_370.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 370.,6
Q0371,pattern_recognition,visual_sequence,easy,Sample question 371 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_371.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 371.,4
Q0372,pattern_recognition,visual_sequence,easy,Sample question 372 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_372.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 372.,4
Q0373,statistics,quiz,hard,Sample question 373 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 373.,10
Q0374,statistics,quiz,easy,Sample question 374 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 374.,4
Q0375,data_interpretation,quiz,hard,Sample question 375 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_375.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 375.,10
Q0376,pattern_recognition,visual_sequence,easy,Sample question 376 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_376.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 376.,4
Q0377,pattern_recognition,visual_sequence,hard,Sample question 377 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_377.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 377.,10
Q0378,data_interpretation,quiz,medium,Sample question 378 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_378.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 378.,6
Q0379,critical_thinking,case_study,medium,Sample question 379 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_379.png,,subjective,Sample explanation for question 379.,6
Q0380,critical_thinking,case_study,hard,Sample question 380 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_380.png,,subjective,Sample explanation for question 380.,10
Q0381,critical_thinking,case_study,medium,Sample question 381 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_381.png,,subjective,Sample explanation for question 381.,6
Q0382,statistics,quiz,medium,Sample question 382 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 382.,6
Q0383,data_interpretation,quiz,easy,Sample question 383 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_383.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 383.,4
Q0384,data_interpretation,quiz,hard,Sample question 384 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_384.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 384.,10
Q0385,statistics,quiz,easy,Sample question 385 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 385.,4
Q0386,critical_thinking,case_study,easy,Sample question 386 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_386.png,,subjective,Sample explanation for question 386.,4
Q0387,data_interpretation,quiz,easy,Sample question 387 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_387.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 387.,4
Q0388,pattern_recognition,visual_sequence,easy,Sample question 388 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_388.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 388.,4
Q0389,critical_thinking,case_study,easy,Sample question 389 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_389.png,,subjective,Sample explanation for question 389.,4
Q0390,statistics,quiz,medium,Sample question 390 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 390.,6
Q0391,data_interpretation,quiz,hard,Sample question 391 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_391.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 391.,10
Q0392,pattern_recognition,visual_sequence,medium,Sample question 392 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_392.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 392.,6
Q0393,pattern_recognition,visual_sequence,hard,Sample question 393 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_393.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 393.,10
Q0394,pattern_recognition,visual_sequence,easy,Sample question 394 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_394.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 394.,4
Q0395,statistics,quiz,medium,Sample question 395 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 395.,6
Q0396,data_interpretation,quiz,medium,Sample question 396 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_396.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 396.,6
Q0397,statistics,quiz,medium,Sample question 397 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 397.,6
Q0398,critical_thinking,case_study,hard,Sample question 398 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_398.png,,subjective,Sample explanation for question 398.,10
Q0399,data_interpretation,quiz,easy,Sample question 399 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_399.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 399.,4
Q0400,statistics,quiz,hard,Sample question 400 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 400.,10
Q0401,data_interpretation,quiz,easy,Sample question 401 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_401.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 401.,4
Q0402,pattern_recognition,visual_sequence,medium,Sample question 402 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_402.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 402.,6
Q0403,data_interpretation,quiz,easy,Sample question 403 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_403.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 403.,4
Q0404,critical_thinking,case_study,hard,Sample question 404 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_404.png,,subjective,Sample explanation for question 404.,10
Q0405,pattern_recognition,visual_sequence,medium,Sample question 405 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_405.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 405.,6
Q0406,critical_thinking,case_study,medium,Sample question 406 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_406.png,,subjective,Sample explanation for question 406.,6
Q0407,critical_thinking,case_study,hard,Sample question 407 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_407.png,,subjective,Sample explanation for question 407.,10
